Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
1,70532,0,5,1,1,1,800,136201,1,10933,1,0,14.147320793800803,1,1,1,1,912,-466
5,75717,0,0,4,0,1,2000,8780,2,16940,4,1,13.796933893422718,0,0,1,0,747,-222
5,42981,1,2,8,2,1,2000,21225,1,11291,6,2,13.7771584632539,0,2,2,1,1000,-523
3,39492,2,0,4,1,1,2000,50255,1,9020,8,0,15.254634628054902,1,2,2,1,1035,-44
3,60506,2,4,9,2,1,1500,34483,1,25651,7,1,14.95987195705666,2,2,1,1,940,-551
4,77080,2,0,5,1,1,800,118164,1,18982,10,2,19.228087864795512,0,0,2,1,800,-369
0,75284,2,2,5,1,1,2500,97653,2,14384,9,0,16.959770744475108,0,2,0,1,747,-575
3,52558,2,4,5,1,0,1500,41979,2,6651,9,1,15.744036846200157,0,0,2,1,709,-22
3,51792,1,0,6,2,0,2000,36043,1,28446,3,1,13.589922018823554,0,1,0,0,903,25
1,38708,2,3,3,1,0,1000,72119,0,16472,1,3,16.21918569348714,2,2,0,1,992,-577
0,52544,1,1,6,1,0,1500,106116,2,24407,10,0,19.69638334826647,1,2,1,1,736,-621
2,78348,2,4,4,0,0,2000,118025,0,29344,2,3,14.719848951081309,0,0,1,1,726,-241
1,56361,2,2,5,0,1,1500,106146,2,8697,1,1,14.096405575042567,2,2,2,1,757,-431
2,62357,2,3,5,1,0,2500,1818,1,11129,9,2,19.02579968751124,1,0,0,1,827,-197
3,72476,0,1,4,1,0,800,64957,2,21061,2,1,17.457127764003094,1,0,2,1,848,-414
3,54551,1,0,8,1,1,1500,122743,2,13562,9,2,13.571139045040692,2,0,1,1,879,-462
4,49984,1,2,6,2,0,2500,3253,1,10729,6,2,14.516318123679849,1,2,1,1,905,-266
4,58527,2,5,3,1,0,2500,24730,2,8559,6,2,10.068566851969,1,1,0,1,809,-259
4,67973,0,2,6,0,0,2500,38919,2,6943,7,2,15.716312737840912,1,2,0,1,723,-539
2,59376,1,5,6,1,0,2000,28889,1,12067,6,2,13.093893063538475,1,1,2,1,710,-572
5,43591,2,0,6,0,1,2000,148114,1,9979,7,2,12.626251039483623,2,0,2,1,751,-277
4,79977,0,0,10,0,0,800,91503,2,15034,1,2,18.649542757083104,2,2,2,1,861,-402
1,37916,1,5,1,2,1,1500,1643,0,25330,8,0,10.237917519784624,2,1,1,1,832,-88
5,40691,1,4,1,0,0,1500,126851,0,28193,3,1,15.411592596986972,2,0,1,1,936,-454
5,61097,1,2,10,2,1,1500,16891,1,16232,9,1,18.99778749349441,2,1,1,0,971,-338
3,47615,2,4,10,2,1,1000,97214,2,15625,2,3,18.057307553502007,0,2,1,1,886,-269
5,59856,1,1,6,0,0,1500,99426,2,14378,9,2,12.726935589725262,2,2,1,1,877,-402
0,39298,0,1,10,0,1,2500,123604,0,9292,6,1,18.836310107321044,0,1,2,1,1011,-375
0,78908,1,4,5,2,1,2500,11738,1,8941,5,1,10.831752032939145,0,0,1,1,907,-347
5,46460,0,4,1,1,0,800,37276,2,9367,2,2,12.630659638441683,0,0,1,1,931,-527
4,79218,2,0,9,1,1,1500,138990,2,26723,3,0,11.094013016508235,2,0,0,0,876,-394
0,66392,2,4,10,2,0,2000,139865,0,5869,6,2,11.04700986394504,0,0,0,1,965,-99
0,78571,1,0,1,2,1,1000,46543,0,22361,1,2,10.870639224368723,2,1,2,1,944,-335
1,56854,2,1,10,1,0,2500,142838,1,19858,3,0,12.07975415577801,2,0,1,0,717,-85
4,75596,1,4,5,2,1,2500,26595,1,6717,6,0,14.113817969967842,1,2,0,1,882,-116
3,54367,2,4,1,2,0,1500,137898,1,25831,8,1,10.397483294149165,0,1,1,1,1021,10
3,50446,1,2,3,1,1,2000,26500,1,26006,1,2,13.066288026102484,0,0,1,0,792,-569
3,78678,2,3,3,0,0,2500,104237,2,21621,1,2,19.421570586178667,0,2,0,1,932,-379
0,61770,0,3,2,0,1,2000,116363,0,21693,2,0,10.301730890011974,2,2,2,1,1011,-183
3,52337,0,5,2,0,1,1000,93718,1,10287,2,0,14.007280302920638,2,1,2,1,734,-247
0,56097,0,1,5,0,0,1000,117172,1,12355,6,1,18.02552274354428,1,2,2,1,877,-390
4,37508,2,0,7,0,0,2000,98061,0,28090,2,2,10.170233013854174,1,2,1,1,1024,-392
1,41504,0,0,2,2,1,1000,21362,0,17398,8,0,14.024426905334066,1,2,1,1,721,31
5,66868,1,5,3,0,1,1000,11055,0,9083,7,0,16.930413491095884,0,1,0,1,923,-167
3,39851,1,3,2,2,0,800,101851,1,29411,2,1,12.078486758434156,2,1,1,0,704,-501
3,46484,2,4,10,0,1,2500,28033,1,10858,9,1,14.425860483644776,0,1,1,1,937,-371
0,37919,2,1,3,0,1,1000,19508,2,5623,10,2,19.96594375031562,2,0,0,1,950,53
4,57150,2,5,6,1,1,2500,147597,1,13750,3,3,15.403489774703257,0,2,1,1,861,-338
3,70775,1,1,4,1,1,2500,146689,1,23860,3,1,18.21321046294032,1,0,0,0,860,-160
4,67879,1,4,7,0,0,1500,86791,0,18826,7,1,10.917191179615813,1,1,1,1,1031,-87
1,71938,1,0,3,1,1,1000,131574,1,5220,3,1,11.754111240395131,1,2,2,1,892,-316
0,66690,1,4,8,1,1,2000,131147,1,10969,4,1,15.41294348268417,0,2,2,1,892,-424
1,61363,1,0,4,1,1,2500,103929,0,21264,9,2,11.52650994790694,1,2,0,1,935,-214
1,48800,0,0,10,1,0,2000,131435,0,11068,5,1,15.621702105881772,1,2,1,1,744,-621
3,66908,2,5,4,1,0,1000,128974,1,16582,5,1,12.04793757925165,0,2,0,1,877,-60
4,43576,1,5,2,1,0,800,125027,2,13533,4,1,11.890929302865116,2,1,1,1,823,-140
3,71187,2,0,7,2,0,2000,135497,0,11785,8,3,19.813930644208675,0,1,1,1,774,-38
2,40891,0,0,7,2,0,800,45961,1,17403,9,0,13.740121483796546,0,1,0,0,732,-26
1,78741,1,1,9,1,0,800,93243,0,20217,8,0,19.83697286463149,2,0,1,0,968,-417
2,67584,1,0,9,0,0,800,16886,2,28295,3,0,15.370064128624694,0,2,0,1,976,-78
3,32249,2,2,6,2,0,2000,91837,1,25186,1,2,12.310750217177556,2,1,1,1,736,-214
3,36270,0,5,6,0,0,1000,37743,1,19423,3,3,17.300503500641433,0,2,2,1,700,-10
0,36971,2,1,3,0,1,800,132167,1,7289,10,0,10.243958131924746,2,2,1,1,756,-126
3,51408,1,5,7,0,0,1000,137877,0,23495,7,3,15.95254633639453,2,2,0,1,922,-379
4,67810,1,4,2,2,0,800,105946,0,23359,6,2,15.568967978153731,0,2,2,1,807,-406
4,43333,1,3,9,0,0,800,27789,0,5138,2,3,16.05936350949083,1,1,2,1,795,-208
3,79508,2,5,8,0,0,1000,136709,2,19963,10,1,19.77601988340992,0,0,0,1,902,-149
0,40629,2,5,8,1,1,2500,142463,1,6098,4,1,19.79088068252016,1,2,2,1,992,-490
4,35928,2,0,4,1,1,2500,143156,1,26424,10,2,10.114152671924922,0,2,1,1,731,-296
4,70368,0,1,1,1,1,2000,102538,2,25053,4,1,10.063043098558907,2,2,0,1,809,-218
5,53075,1,2,9,0,1,1000,122873,2,28748,3,3,10.281429094188775,1,0,1,0,985,-158
4,62211,2,3,2,1,1,800,85733,2,11838,2,3,12.756594771015395,1,1,1,1,921,14
2,56395,2,0,4,2,0,800,137385,2,10894,10,3,18.809758585162367,0,0,1,1,862,-174
0,37332,2,1,4,2,0,1000,98382,0,25567,6,2,16.848235290808255,1,0,1,0,949,41
3,60425,1,4,6,0,1,2500,23472,0,22364,8,2,18.91923359547353,1,1,1,1,994,-516
0,75388,1,3,3,2,0,800,39300,1,12011,4,0,18.89173053899317,1,1,1,0,781,-639
4,61295,1,4,7,2,0,2500,28584,2,16344,3,3,17.094221857832842,1,1,2,1,1005,-372
1,44742,1,4,5,1,1,800,38151,0,14330,7,0,17.546321839339,1,1,1,1,984,-354
1,37318,1,4,5,1,1,1000,127340,1,18619,8,0,18.02652704560824,1,0,1,1,711,-537
5,55174,1,0,6,0,0,1000,95932,0,27256,3,1,18.76449300556113,2,1,0,0,792,-555
0,70689,0,1,1,1,0,2500,111007,0,14568,1,2,16.319030180362702,1,2,2,1,862,32
1,40068,1,2,3,1,0,1500,90296,1,28907,4,0,12.707216176815065,1,0,2,1,850,-232
1,34958,0,1,5,1,0,2000,81261,1,11438,10,3,11.82950534409909,0,0,2,1,706,0
5,38460,2,1,3,1,1,1500,9699,0,5868,1,2,10.67218640784858,2,2,2,1,756,28
0,78997,1,5,7,1,0,1500,65583,1,9928,6,3,13.083143264243082,2,2,0,1,909,-145
3,69767,2,2,5,0,0,1000,148787,0,11601,6,0,11.11164413239629,0,1,0,1,809,-303
4,62226,0,3,8,1,1,2000,4506,0,27911,10,0,11.552563238020689,2,2,1,1,1028,-224
0,69491,2,2,10,0,0,1500,21663,2,28234,2,1,16.360410634304287,0,0,2,1,754,-175
3,79116,2,3,4,0,0,800,70269,2,8632,5,0,12.952886587340362,0,1,0,1,881,-331
5,42068,0,1,3,1,1,1000,114492,0,25983,5,0,17.577282218810915,1,2,0,1,709,-290
4,60350,0,4,6,0,1,2000,85981,0,15228,10,1,10.585660951637877,2,2,2,1,732,-576
1,77438,0,0,10,2,0,800,139140,1,12858,7,3,11.309707172546824,1,2,1,1,1027,-391
2,74092,2,0,2,1,1,2000,47011,2,5255,3,3,12.814798768996445,0,0,2,1,942,-575
5,45768,2,0,8,0,0,1000,24685,0,9641,2,2,13.01362173984435,0,0,2,1,736,-420
2,49376,1,1,3,0,0,1500,1310,1,7496,1,3,11.714030377701553,0,1,1,0,812,-206
5,57538,0,5,6,1,0,2500,44544,2,24380,10,0,13.776793290332533,2,1,2,1,810,-52
1,47808,2,5,9,2,1,1500,90380,1,10128,4,1,12.477035192867309,2,2,0,1,718,-516
4,60241,0,5,10,0,1,1000,4396,0,11896,9,0,17.141631992022354,1,1,1,1,1017,-343
3,75679,2,1,6,1,1,1000,12519,1,11934,4,0,14.89730883859052,1,1,0,0,995,-531
5,60635,0,4,4,2,0,2500,113798,2,5357,6,1,14.302085637175953,0,1,1,1,758,-572
1,66193,0,0,2,0,1,800,142932,0,23320,3,2,12.140188677337042,1,1,2,1,756,-344
0,35776,0,4,2,1,1,800,82933,1,26517,5,3,11.366261897900612,2,2,1,1,780,-193
5,61404,2,4,3,2,1,1000,99295,0,29955,1,0,17.409419342592685,0,0,0,1,731,-538
1,78305,0,3,8,0,1,800,28386,0,13962,3,0,16.102853935804173,2,2,2,1,917,-529
0,61137,1,1,1,1,1,1000,89883,0,5697,6,3,18.50461538708067,2,2,1,1,959,-558
5,40011,1,0,10,2,1,800,136792,2,28893,4,2,15.824165355113522,1,1,2,1,983,-154
3,39455,0,3,8,0,0,800,25014,0,5111,4,0,14.508188740100325,2,2,0,1,880,-516
5,63116,2,2,5,0,0,2000,95954,2,17127,9,2,18.110721923127503,2,0,1,1,848,60
5,68875,2,5,7,0,0,1500,69722,0,16650,9,2,10.531650240559571,2,0,2,1,833,-393
1,44647,1,4,1,1,1,2000,49904,2,26585,2,0,19.92875497579088,1,0,1,1,913,-443
5,60256,0,2,7,0,1,1500,41876,2,29759,4,3,13.965217056581064,2,1,2,1,931,-168
1,50502,1,3,3,2,0,2000,38449,2,15290,4,0,13.369397143782018,0,2,0,1,789,-457
3,58484,1,3,2,0,1,1000,114658,1,26825,7,2,10.872216006050142,0,2,0,1,885,-98
3,63062,1,0,6,2,1,800,64512,0,15689,5,1,13.511549086946896,0,1,0,0,765,-421
0,40343,0,4,9,0,1,1000,131137,0,15792,4,1,11.929659747439986,0,0,2,1,1032,-579
4,71741,1,5,6,0,0,1000,127156,0,27163,1,2,10.769150183615665,0,1,0,1,863,-609
4,30611,1,0,5,1,0,1000,78905,1,29603,8,0,15.776303316854923,0,1,0,0,900,-582
5,64764,1,2,6,2,0,1500,101588,1,14082,10,2,17.962702686055,2,1,1,1,984,-213
0,76737,0,2,9,2,0,2500,27750,2,15721,9,1,15.351377185029891,1,1,1,0,730,-158
1,48892,2,3,4,1,0,800,72697,0,16543,1,0,17.48947286157827,0,2,2,1,843,-5
2,76930,0,0,6,2,1,1000,136172,0,27639,4,0,19.83053699700028,0,0,2,1,846,-596
5,71663,2,2,7,2,1,1000,147172,1,13925,1,3,12.052992654221097,0,0,0,1,926,-373
4,64738,0,0,6,2,0,1000,77607,2,16388,4,2,16.227772748027913,1,2,0,1,936,-16
5,43322,0,3,5,1,1,2000,45866,0,6248,5,0,12.833870421286502,2,1,1,1,884,-165
3,58121,0,4,5,2,1,2500,22099,1,15717,7,3,11.872530077352575,1,1,0,1,734,-439
0,48386,1,3,8,0,1,2000,142413,1,9306,3,0,10.102609418797492,0,1,0,0,986,-20
0,47752,0,1,3,0,0,800,109703,1,6628,4,2,11.656982711502836,0,2,2,1,763,-309
2,67055,0,5,4,2,0,2000,86443,2,27097,7,3,17.110867374114623,0,2,0,1,828,-255
2,72084,1,5,5,0,1,1500,123325,0,6498,3,0,10.488846391110515,1,0,0,1,766,-345
5,48396,2,4,3,2,1,2500,11060,1,18404,4,2,15.483777768079944,0,1,2,1,868,-289
3,44066,0,2,6,0,0,2000,69349,1,6037,5,1,18.39778337293528,1,0,1,0,875,-277
1,49100,2,1,4,2,1,800,74038,0,6451,8,1,14.099435837793962,0,0,2,1,703,-59
5,30959,0,3,3,1,1,800,2535,0,20979,4,1,15.24303587343406,1,2,0,1,920,-348
0,34586,2,2,6,2,1,800,83832,1,20783,4,2,13.1054408810653,0,1,1,1,786,-221
4,57347,2,5,8,0,1,1500,90614,2,15909,4,3,19.634911074559383,1,0,0,1,871,-35
2,65291,1,0,3,0,0,2500,77464,0,5622,9,0,16.223936898458927,2,1,1,0,755,-304
3,53645,0,1,1,2,0,1500,67607,0,23030,4,3,13.080068329735653,1,1,2,1,850,-247
4,72573,1,2,10,1,1,2000,46525,1,28990,6,0,13.410482172382112,1,0,2,1,828,-399
2,72368,0,5,6,1,1,800,59842,2,5356,4,2,18.504047991393733,2,0,2,1,818,-356
4,52273,1,3,1,0,0,2500,117092,0,6173,2,2,16.508966694199145,2,0,2,1,768,-498
3,46593,0,3,3,1,1,1000,89206,0,18334,8,3,12.814666507863317,1,2,2,1,870,-5
2,63374,1,4,2,1,1,2500,149508,0,11805,7,2,19.599992391508547,1,0,1,1,774,-535
5,53754,2,5,6,0,1,2500,18650,2,12619,9,3,17.598453646873256,0,0,2,1,873,-5
0,41967,0,5,3,2,0,800,61021,1,5859,7,1,15.643193994892536,2,2,0,1,967,-622
1,44101,2,5,8,2,1,800,52525,1,7986,1,1,19.09644012971544,2,1,1,1,928,-325
4,37660,1,1,7,1,1,1000,106480,1,11038,4,0,11.241374166956046,0,1,1,0,807,-169
1,67133,1,1,3,2,1,1500,61055,2,7508,6,2,18.99429266595382,0,2,0,1,830,-391
5,64651,0,1,9,2,0,2500,115622,0,11837,5,1,16.470250842385962,1,2,2,1,702,-632
4,50326,2,5,6,0,0,800,134128,0,13719,9,0,11.17562351163421,0,2,0,1,922,-121
3,56779,0,4,10,0,0,800,33265,1,28848,5,0,11.53995252022283,2,0,0,1,949,-28
2,78792,0,3,6,0,1,800,1165,2,29861,9,3,14.1373952689741,1,2,0,1,902,-333
4,32877,1,4,2,1,1,800,36001,1,29771,6,2,10.664080916815928,2,0,1,1,824,-194
4,71116,1,1,8,2,1,2500,57437,2,18359,7,2,12.84690309856932,0,0,1,0,935,-236
5,55110,0,3,1,2,1,2500,59716,1,7048,4,0,15.24076157268166,0,1,0,1,999,-513
1,78046,2,3,9,2,0,2500,95400,2,10938,10,3,13.900001871060171,0,1,2,1,895,-478
1,58843,1,5,1,2,0,1500,134651,2,17539,4,3,14.46209014694756,1,0,0,1,813,-290
3,56835,2,5,10,1,1,2000,28940,1,8308,10,1,12.676274605459373,0,1,1,1,710,-74
4,78177,0,4,5,1,1,1500,118497,2,23225,10,1,12.053765116806492,2,1,0,1,868,-577
5,48426,1,1,5,0,1,2000,135002,2,15142,4,2,19.686195596971505,1,2,2,1,948,-471
2,36882,0,4,7,1,0,1500,12593,1,25868,5,1,17.902327879000694,1,2,2,1,867,-318
5,70419,1,5,2,1,1,2500,73324,0,7873,3,0,18.03470043288177,0,1,2,1,876,51
1,61816,0,0,1,0,1,2500,53743,1,11832,6,0,17.914345008078577,2,0,0,0,863,-550
4,45787,0,3,7,1,0,1000,114027,2,20979,6,3,19.97799690806845,0,2,2,1,726,-346
0,59011,2,5,10,2,1,1500,79624,2,18772,2,3,18.569438474063386,0,2,0,1,808,-171
2,35944,1,1,9,1,1,1000,114301,0,27541,5,3,11.43461297711338,2,0,1,0,748,-561
5,65079,2,0,1,0,0,1500,147746,0,28275,2,3,17.772339968596285,1,0,2,1,807,-476
3,39178,1,2,6,1,1,2000,123882,2,24424,3,1,15.5747359713494,2,1,0,0,1020,-516
4,73964,0,4,2,0,1,2500,111579,1,24173,2,0,10.866842357686412,0,1,2,1,860,-106
1,54769,0,1,8,1,0,800,27080,2,8555,1,0,11.151867067737484,2,2,2,1,924,-555
4,37769,0,4,3,2,0,1500,34909,1,28538,4,2,15.71651947950204,0,2,2,1,965,-578
4,74496,1,5,7,2,1,1500,52668,2,17715,5,1,15.949328774107151,2,1,1,1,891,31
4,77757,1,2,3,1,0,1000,136235,2,5797,4,3,17.551201172324326,1,1,0,0,1013,-543
3,59847,0,5,9,2,1,2000,129174,2,16735,8,0,19.305104238930923,0,2,1,1,740,-205
1,31881,0,4,3,2,1,800,47573,1,10252,4,2,11.942141382223916,1,0,1,1,719,-523
3,62551,1,0,4,1,1,800,90453,0,17985,9,1,14.394442402106172,0,2,0,1,872,-456
1,59843,0,2,8,2,0,1000,106943,2,29871,9,3,10.536251399686552,1,2,0,1,806,-73
1,58881,2,0,3,2,1,1500,92092,2,13876,10,3,12.0895547561914,0,1,0,1,863,-32
2,44576,2,0,2,2,0,1000,41863,1,11368,2,0,18.98044800256482,1,0,0,0,787,-34
1,39366,1,3,8,2,1,800,99358,2,13641,5,3,14.025154400836648,0,2,2,1,780,-19
2,71665,1,3,6,1,0,800,75178,2,27683,6,0,13.828253896938811,2,2,2,1,939,20
4,70763,1,4,3,2,0,1500,63682,0,12361,2,3,17.72810494788294,2,0,0,1,783,-567
1,44035,1,2,1,0,0,2000,91557,0,23968,7,3,14.977299885724484,2,2,0,1,769,42
5,42698,0,0,5,1,0,800,94494,0,7090,5,1,15.64208364307127,0,2,0,1,791,-109
2,32133,2,2,2,0,0,800,55385,2,6851,7,2,16.10523267651736,2,1,2,1,747,-43
3,70896,1,0,10,0,1,800,38087,2,21984,1,3,19.037010693218267,2,1,1,0,881,6
4,30896,2,5,8,1,0,2500,125555,1,23462,2,0,18.958793915923327,1,2,0,1,1000,-425
2,42580,2,3,9,2,0,2500,29704,1,19812,8,2,19.14806006687652,2,1,0,1,781,-278
2,46196,0,0,4,2,0,2500,58467,2,22366,7,3,11.304862786921156,1,1,0,0,701,-53
5,34351,1,0,4,0,0,1500,38989,1,26593,8,1,17.746608580803034,0,1,1,0,805,-424
3,64729,0,4,9,1,1,1000,35034,0,29650,10,2,14.523580405798027,2,1,2,1,1011,-499
0,47516,0,1,4,0,0,1000,148631,2,28925,8,1,15.403635419734956,0,1,0,0,800,-249
4,72883,0,3,9,1,0,800,108574,2,24878,6,0,12.690363035036214,1,1,0,1,1021,-599
3,33667,0,3,2,0,0,1000,52447,1,14111,5,3,14.580183924739828,2,2,1,1,999,-333
4,77867,2,5,10,0,1,1500,28396,1,26298,10,0,15.923636978540962,2,1,2,1,764,-317
4,36794,0,1,8,1,0,1000,16036,2,21336,7,0,11.241792705080991,1,2,1,1,896,-212
3,33076,2,2,5,2,0,1000,121046,2,20649,8,2,19.52112096182797,2,2,0,1,970,-168
5,75031,1,0,2,0,1,1000,114428,0,16812,2,3,19.87776164021504,0,1,2,1,798,-217
0,39814,1,3,3,2,1,1500,131064,1,15223,9,0,11.331303486876187,0,2,2,1,783,-345
0,78203,0,4,5,1,0,2500,31047,1,19017,10,0,19.08637012278044,1,0,1,1,927,-320
5,68890,2,5,7,2,1,2000,93021,2,16914,4,0,13.031374416693277,1,2,2,1,846,-462
3,78685,0,3,1,2,0,800,99983,2,28632,4,3,17.955970496550584,2,0,2,1,883,-596
1,78564,1,4,8,1,1,1500,33081,1,23329,2,3,17.27210110025942,0,2,0,1,947,-452
4,65475,0,1,6,1,0,1500,7011,1,5220,2,1,16.392049323741446,2,2,1,1,743,-329
1,46483,0,4,5,0,0,800,2096,1,21758,9,2,12.975195509623338,0,2,2,1,770,-524
4,56076,1,0,8,0,0,2000,58196,0,8050,3,1,11.315824996808438,1,0,1,0,941,-402
1,50226,2,1,3,2,0,1000,93563,0,11043,2,3,18.22987229298916,2,2,1,1,960,-560
3,60850,2,3,1,2,0,1500,63168,2,27782,4,2,19.76886362244993,0,1,1,1,755,-338
2,78857,1,4,8,1,0,1000,69943,1,25047,2,0,15.839542636028945,2,1,1,1,745,29
0,37000,2,3,9,1,1,1000,60327,0,17413,3,2,11.59921118730787,2,1,1,1,885,-27
0,79927,1,2,8,2,1,800,1919,2,11359,2,2,12.032080459108084,0,2,1,1,779,-351
4,79306,1,4,8,1,1,2000,11243,2,5587,9,2,11.63535092530376,2,2,1,1,791,-30
1,77706,1,5,1,1,1,2000,56735,1,23520,3,1,19.29081249471429,2,1,1,1,969,-453
3,76090,1,1,3,0,1,2000,51435,0,9368,7,0,12.933130902961189,0,1,2,1,709,-12
1,32856,2,2,9,2,1,800,93013,1,7302,2,2,14.198971373199274,0,1,1,1,747,-206
3,36485,2,0,8,0,0,800,69642,1,13130,5,2,16.171107874316,1,2,0,1,999,-536
2,57267,1,0,5,2,0,800,58398,0,19732,5,3,16.057743612117918,0,2,1,1,1033,-139
3,67968,0,3,8,0,0,2000,1992,0,26050,7,3,16.26792224838837,1,1,0,1,760,-547
1,46344,0,5,1,2,0,2500,114720,1,9491,1,3,19.62173377253736,2,2,0,1,983,-410
4,55427,0,2,1,0,1,1000,123378,2,16426,2,1,10.294309999645886,1,0,2,1,836,-360
4,56821,0,4,3,2,0,1000,2734,1,23864,10,2,18.40167408098298,1,1,2,1,963,-221
1,67446,0,4,6,0,0,2000,73383,2,6818,8,1,10.851368112478806,1,0,1,1,874,3
4,32667,1,3,2,2,1,800,116838,1,18998,7,2,19.47867775144055,0,1,1,0,978,-609
2,41891,1,5,8,1,0,2000,56657,0,24327,10,3,16.6577409034387,0,2,2,1,937,-375
3,64775,0,1,10,2,0,1000,17943,0,25342,7,3,15.05518844752657,1,2,0,1,807,-28
5,63484,1,3,4,2,0,1500,75550,2,19838,1,3,18.065824921946,2,2,1,1,761,-379
1,35215,0,5,10,2,1,800,80758,2,15339,10,1,15.772429624754214,2,0,0,1,942,-40
0,47946,2,2,4,2,1,2500,101579,0,14619,3,0,11.171714258660028,0,2,0,1,782,26
3,33778,1,0,1,2,1,800,3310,1,6890,5,0,11.39958850545004,2,1,0,0,951,-588
2,39843,1,3,7,0,0,800,74979,1,5977,7,2,16.328894286779022,0,1,0,0,825,2
2,38608,1,4,8,2,0,800,59086,1,14048,7,2,16.611245423463863,1,0,2,1,842,-412
5,57787,1,5,2,1,1,1000,4479,0,20882,5,1,18.66672212733972,0,1,2,1,711,-591
1,61541,2,1,7,0,0,1500,142053,0,7679,6,3,16.727022058843872,1,0,1,0,932,-191
0,67792,2,0,5,2,0,2000,65020,2,10828,8,0,15.246507296842816,0,1,2,1,847,-637
2,66306,2,4,1,2,0,800,55842,2,9287,9,2,18.250492294557148,2,1,0,1,744,-444
1,78962,2,2,10,0,1,800,106467,1,11392,2,1,11.828619543334302,0,1,0,1,777,-210
5,73378,1,2,6,1,1,1500,60272,1,11457,10,2,18.38547971359125,2,0,2,1,881,-401
5,38668,0,2,9,2,0,1500,5594,2,13630,3,2,12.476186215903198,1,0,2,1,850,-503
5,39674,0,1,6,2,0,800,71069,1,12072,6,1,18.461962852304133,1,1,0,0,779,-407
1,78482,2,0,10,1,0,2500,6757,2,5483,5,1,16.82495323402628,0,1,1,0,712,-400
5,31341,2,4,8,1,0,1500,67294,1,18659,6,2,18.2938844764204,1,0,2,1,951,-203
5,42283,1,2,7,1,0,2000,72213,0,14434,6,1,16.620166669962586,2,0,2,1,1034,-449
4,31943,2,1,4,0,1,800,148910,0,27983,2,0,11.937383292590404,0,0,0,0,928,-627
1,38139,1,4,9,2,0,2000,56209,2,13370,2,3,12.586318258781622,2,0,1,1,801,41
3,49546,2,0,4,0,0,1500,93493,2,18861,3,1,16.901469857850195,1,1,2,1,972,-298
4,54570,2,3,9,0,1,800,58618,1,29429,8,3,16.26473387479758,0,1,1,1,731,-386
1,79449,1,5,1,1,0,800,138974,1,11516,7,0,11.93672514849317,1,0,2,1,716,-362
2,62683,1,4,9,0,1,800,37276,1,6883,9,1,16.867692541496673,0,0,0,1,873,8
4,39210,2,1,7,0,1,2500,80683,0,9882,4,2,14.092951038221448,1,1,2,1,883,-464
1,43084,0,3,8,1,1,2000,129365,1,15567,6,3,11.797281260632063,1,0,1,1,911,-591
0,50773,1,2,4,1,0,2500,17537,2,11030,6,2,14.890900629414082,2,1,2,1,805,-186
1,30923,2,4,5,0,1,800,49840,2,23592,6,0,13.64721129124595,0,1,1,1,851,-578
0,35571,2,1,1,1,0,2000,9692,0,25095,5,0,15.7707733626118,0,1,1,0,760,-526
2,79218,2,0,7,2,1,1500,144168,0,10506,1,0,14.937933269149967,0,2,1,1,732,-607
3,46146,0,1,5,1,0,1500,76732,0,10812,2,1,12.039982251211711,1,2,0,1,800,-473
1,77429,2,2,6,0,0,1500,18757,0,22276,7,0,15.671044570078138,2,1,1,1,1010,-89
4,38744,0,3,1,1,1,2000,114713,1,7882,7,3,16.31071947573352,0,1,1,1,989,-576
1,61048,1,5,7,2,0,2000,16148,1,18421,7,0,15.449306458073362,1,0,1,1,803,-495
2,59672,0,2,2,0,0,1500,71166,2,21367,4,3,14.44902386455821,1,0,0,0,987,14
5,48025,2,0,7,1,1,800,104448,0,8854,6,2,16.28170066161174,2,0,2,1,1025,-563
2,35455,2,5,10,2,0,2500,95741,1,11183,8,1,18.09584851394465,1,2,0,1,919,-91
4,50672,1,2,3,1,1,1500,62312,0,26049,10,3,13.9806364515443,1,2,0,1,853,-225
4,62869,2,3,8,2,0,1500,127352,0,25298,9,3,17.27637388153631,1,1,1,1,784,-373
4,36074,1,0,7,0,1,800,39156,2,6615,2,1,17.060479359725562,2,0,2,1,755,-603
4,36070,1,0,10,0,0,1500,135310,2,27689,2,3,10.988661192293687,1,1,2,1,869,-111
1,75089,0,2,5,0,1,1000,94243,2,25819,2,0,11.589468919128606,0,0,0,0,796,-246
1,72504,0,0,9,2,0,2500,1062,0,16192,4,1,10.076793131740828,1,0,1,0,745,-388
4,38789,0,2,7,1,1,2500,138956,2,29657,5,0,11.261412702453775,1,1,1,0,854,-261
2,77192,1,2,4,0,1,2000,4445,0,10132,8,2,13.343149905839798,2,0,1,1,779,-55
1,41419,0,0,1,0,1,1000,132793,2,25844,5,2,11.295964752686912,0,1,2,1,715,-524
5,69176,1,2,6,1,0,1500,49163,0,12665,9,3,12.771044828994135,2,2,2,1,1002,-599
2,38717,0,1,2,1,0,2500,36461,1,24769,8,0,17.082402236990692,2,2,2,1,773,-277
0,39434,0,1,10,2,1,1000,70085,0,20872,8,1,10.721196891689964,0,2,1,1,1032,-433
