Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
Motorcycle,36141,Good,1,5,Diesel,Automatic,2500,44151,First,24802,3,3,19.681565229631552,Worn Out,New,Good,0,796,-173
Car,52674,Average,5,6,Petrol,Manual,800,39734,Second,18407,5,2,18.29752815010213,Good,Good,New,1,760,-167
Truck,44893,Good,1,3,Diesel,Manual,1000,38015,Third,20432,7,2,19.03112384159273,Worn Out,New,Good,0,841,-149
Truck,75900,Average,4,3,Electric,Manual,2000,2760,Third,26234,7,0,16.583342057214008,Worn Out,New,New,1,1020,-421
SUV,56033,Average,1,8,Electric,Automatic,2500,6242,First,7577,10,3,14.490313602119382,New,New,New,1,904,58
Bus,54357,Average,1,6,Electric,Automatic,1000,135441,Third,7547,3,3,18.99383529969986,Worn Out,Good,New,0,732,-495
Van,61199,Good,3,2,Diesel,Manual,1500,83814,First,21627,7,0,10.42703111416128,New,Good,Good,0,860,-226
Truck,70302,Good,3,3,Petrol,Automatic,1000,141620,Second,20830,10,0,10.821922874692817,Worn Out,New,Good,0,703,-632
Car,31179,Poor,5,7,Diesel,Automatic,2000,129422,First,12560,1,1,14.96552511974497,Worn Out,New,New,1,740,33
Truck,51623,Poor,0,1,Petrol,Automatic,1000,34398,Second,20436,1,1,12.939286295440075,Worn Out,New,New,0,1023,-489
Car,47963,Good,5,7,Diesel,Manual,1000,102228,Second,8077,10,3,11.40390208644581,New,Good,New,1,863,-542
Van,64321,Good,5,7,Diesel,Manual,800,36569,Second,28922,1,1,14.94568132754491,Good,Good,Weak,1,757,-533
Van,54232,Good,2,9,Electric,Manual,2000,111528,Third,7156,7,0,13.88468591826285,Good,Worn Out,Weak,1,778,-545
SUV,56433,Average,1,4,Petrol,Automatic,1000,44477,Second,15847,3,2,18.87159666391392,New,New,Weak,1,755,9
Bus,48431,Good,5,1,Petrol,Automatic,1500,24960,Third,28771,4,3,13.073489277421416,New,New,Good,1,913,-211
Van,52116,Good,5,9,Electric,Manual,800,140290,Third,16853,6,0,12.457796091499716,Worn Out,New,Good,1,824,-281
Car,74399,Poor,0,5,Diesel,Manual,1500,113266,Second,16806,6,1,13.032120161120124,New,Good,New,0,864,-18
Motorcycle,64505,Average,0,2,Diesel,Automatic,2000,11276,Third,20388,5,1,16.866940226916377,Worn Out,Worn Out,Weak,1,930,-501
Truck,36054,Good,4,5,Electric,Automatic,800,19350,First,23594,5,3,15.037684424960126,Worn Out,Worn Out,Weak,1,1001,-207
Bus,52903,Poor,5,5,Electric,Automatic,800,18275,Second,12050,10,0,15.840140122962763,Worn Out,New,Weak,1,900,-637
Bus,32078,Good,3,10,Electric,Automatic,800,86258,Third,29299,5,3,17.956709841731833,Good,New,New,0,967,-460
Truck,74507,Poor,5,1,Petrol,Automatic,1500,40210,Third,14159,4,0,19.479418637565608,New,Worn Out,Weak,1,770,-165
SUV,64427,Poor,5,8,Petrol,Automatic,800,35326,Third,6777,7,2,12.575433050058905,New,Worn Out,New,1,749,-611
SUV,73139,Poor,3,3,Electric,Manual,2000,67738,Second,16230,4,2,12.282431146947271,Worn Out,Good,Good,1,720,-523
Car,45421,Poor,4,10,Electric,Manual,2500,76140,Second,28681,8,2,15.109304027057789,New,New,Good,1,1033,-400
Bus,32501,Poor,3,3,Electric,Automatic,800,84173,Second,17903,10,3,19.663762797941622,Worn Out,New,Good,1,823,10
SUV,45808,Average,2,10,Electric,Manual,2000,19005,Second,5381,6,3,18.37457490045327,Worn Out,New,Weak,1,956,13
Car,71106,Poor,2,8,Diesel,Manual,1500,135692,Second,8615,8,3,15.692933050415412,Worn Out,Worn Out,Good,1,882,-428
Car,37973,Poor,1,1,Electric,Automatic,2000,105988,Second,16379,5,3,13.516521879700344,New,New,Weak,1,840,-625
Car,66835,Good,1,10,Diesel,Automatic,2000,126066,First,28635,2,0,19.51780336940145,New,Worn Out,Good,1,876,-83
Truck,61085,Good,0,2,Electric,Manual,800,8269,First,29369,5,3,19.443624896077434,New,Worn Out,Weak,1,742,-371
Motorcycle,74367,Average,0,5,Petrol,Automatic,2000,127705,First,5891,4,2,17.994700955531805,Good,Good,Good,0,757,-73
Motorcycle,32649,Poor,2,3,Electric,Automatic,2000,91160,Third,29312,2,0,13.192255923810787,New,Good,Weak,1,973,-135
Motorcycle,72897,Average,3,5,Electric,Manual,2500,54396,First,11124,8,0,16.793898289312963,Good,Worn Out,Weak,1,725,40
Car,47791,Good,4,10,Electric,Manual,800,28158,Second,16223,3,1,12.343114937583426,Worn Out,Worn Out,Good,1,887,-322
SUV,30183,Average,3,5,Diesel,Manual,2500,112697,First,24125,8,1,12.58942757071659,New,New,New,1,937,-428
Car,46855,Poor,2,1,Petrol,Manual,2000,13930,Third,25179,5,1,18.82537065928025,Good,Good,New,1,961,-542
Motorcycle,41033,Poor,5,1,Diesel,Automatic,1000,132405,Third,5042,7,3,10.438529957833452,Worn Out,Worn Out,New,1,894,-365
Car,72185,Poor,4,1,Electric,Automatic,800,70255,Third,9608,4,1,11.279177078858684,New,Good,Weak,1,1015,-416
Truck,51367,Good,1,7,Electric,Manual,800,7136,Third,12999,6,2,10.616532727461951,New,Good,Weak,1,942,-557
Bus,75570,Good,4,1,Petrol,Automatic,2500,111518,Second,20443,6,2,17.267897479130497,Good,Worn Out,New,1,784,-331
Truck,67452,Poor,5,2,Petrol,Automatic,1500,29178,First,5811,8,2,11.790165795899608,Worn Out,New,Good,1,987,-424
Motorcycle,63943,Good,5,5,Petrol,Automatic,1000,100611,Second,7564,10,3,10.668041233069935,Good,New,Weak,1,958,-462
Motorcycle,31910,Good,3,3,Electric,Manual,1500,38136,First,14248,4,3,15.888350077612593,Worn Out,Worn Out,New,1,836,-209
Car,58679,Average,2,7,Electric,Automatic,800,28818,Third,6687,9,3,10.516229114797207,Good,New,Weak,1,879,-45
Motorcycle,76991,Poor,0,2,Electric,Manual,1000,15730,First,25677,8,0,16.68333706745658,New,Good,Weak,1,1030,-60
Truck,79301,Poor,1,6,Electric,Automatic,1000,21008,First,20249,3,3,19.080509554090284,New,Worn Out,Weak,1,995,-40
Motorcycle,71931,Average,4,1,Diesel,Automatic,1500,143050,Second,10916,6,2,13.011536699576704,New,New,New,1,1026,-158
Truck,52738,Poor,5,6,Diesel,Automatic,1000,29414,Third,21167,10,0,16.56503084354854,Good,Good,Weak,1,862,-489
Van,53068,Good,5,10,Petrol,Automatic,1500,123064,Third,29191,2,3,16.157186139590106,New,New,Good,1,719,-205
Motorcycle,53153,Good,5,6,Petrol,Automatic,800,122188,Third,19637,6,3,12.449117288897469,Worn Out,Good,Good,1,836,-621
Bus,57161,Good,1,6,Electric,Automatic,800,15151,First,27901,1,2,17.691406431994103,Good,Good,Weak,1,737,-35
Van,53729,Good,2,1,Petrol,Manual,1000,109837,First,20480,7,1,12.473509499631689,New,Good,Good,0,1030,-114
SUV,63396,Average,2,10,Petrol,Automatic,2000,25648,First,14437,5,1,19.57370709691207,Worn Out,New,Good,0,820,-240
Truck,61824,Average,2,8,Electric,Manual,2000,60374,First,7746,4,2,17.048537938324284,New,Worn Out,New,1,835,-435
Car,35925,Poor,0,10,Petrol,Automatic,800,41661,Second,24623,9,2,16.986766929429127,Worn Out,Good,New,1,878,-613
Van,59195,Good,0,7,Diesel,Manual,2000,84385,Second,9651,1,3,19.3478830669333,Good,New,New,0,826,-221
SUV,34964,Average,0,3,Petrol,Automatic,2000,2359,Third,24383,1,1,14.394956889389666,Worn Out,Good,Weak,1,886,-279
Bus,57889,Poor,1,7,Petrol,Manual,2000,49347,Second,6838,10,0,18.057115722080045,Good,Good,Weak,1,888,-124
SUV,54017,Poor,3,1,Diesel,Automatic,1000,148110,First,16327,3,3,17.259957230246172,Worn Out,New,Weak,1,848,-267
SUV,76155,Poor,4,5,Petrol,Manual,2500,114277,Second,27847,7,0,13.649912637899495,Good,Worn Out,Weak,1,873,-112
Van,45704,Poor,3,7,Diesel,Automatic,2000,14507,Second,13971,2,1,14.786381479401616,Worn Out,Good,New,1,992,34
Car,37549,Poor,1,3,Diesel,Automatic,2000,4540,Second,17576,9,0,12.8519814272595,Worn Out,Good,New,0,1024,-162
Truck,65990,Poor,4,5,Petrol,Manual,1500,27460,Third,25972,7,0,13.80464703621889,Worn Out,New,New,1,1033,-193
Bus,59470,Poor,2,7,Diesel,Manual,2000,53453,Third,9176,6,0,17.616569441810363,New,Good,Good,1,748,-453
SUV,76580,Good,5,9,Petrol,Manual,1000,17267,Second,19805,1,0,14.350380865400949,Good,Good,Weak,1,870,-85
Van,35794,Good,1,10,Diesel,Automatic,800,5832,Third,9850,9,0,17.60665030243582,Worn Out,Worn Out,New,1,709,-212
SUV,39490,Good,5,5,Petrol,Automatic,1000,34380,First,13221,6,3,19.045635635148404,Good,Good,New,1,945,-453
Truck,51914,Average,4,3,Electric,Automatic,800,2172,Third,5937,7,1,19.56862514887328,New,New,New,1,702,-46
Bus,79405,Average,3,2,Diesel,Manual,800,82624,Second,26172,1,0,12.512347820127763,Worn Out,Good,New,1,904,-155
Van,32623,Good,1,10,Petrol,Automatic,1000,78255,First,20987,3,3,15.329026560022822,New,New,New,0,1001,-195
Truck,74257,Poor,2,2,Electric,Manual,1500,17726,First,27537,10,3,12.652148634089931,Good,Good,Good,1,701,-283
SUV,58443,Good,5,7,Electric,Manual,2000,57354,Second,29669,4,0,16.45876710514049,Good,New,Good,1,957,-354
Car,46887,Average,1,9,Diesel,Automatic,1500,85102,Second,14410,3,3,19.68041225234428,Good,New,Good,0,888,-599
Van,37566,Good,1,8,Diesel,Manual,800,120218,First,23439,3,3,13.291453093763508,New,Good,Weak,1,704,53
Motorcycle,45032,Good,2,6,Petrol,Automatic,2000,26063,Second,5100,8,0,14.094110696398763,Worn Out,Good,Good,0,936,49
Motorcycle,65628,Poor,5,10,Electric,Automatic,800,10475,First,11918,2,3,16.801144187271966,Worn Out,Worn Out,Weak,1,896,-6
Bus,31170,Poor,3,7,Petrol,Manual,1000,68033,Second,17456,5,0,15.759676826115346,New,New,Weak,1,720,-364
Truck,32661,Average,3,7,Electric,Manual,800,48227,First,19389,5,0,14.631267433685322,Worn Out,Worn Out,New,1,755,-86
SUV,67359,Good,0,2,Diesel,Automatic,2000,1075,Second,20673,2,0,17.69541804475422,Worn Out,Worn Out,Good,1,701,-21
Motorcycle,48027,Average,2,4,Petrol,Automatic,1500,85816,Third,17552,5,3,10.407191189629078,Good,Worn Out,New,1,810,-125
Motorcycle,51160,Average,2,7,Petrol,Automatic,2500,33152,Second,25502,3,3,12.478663809523828,Good,Worn Out,Good,1,949,-411
SUV,61050,Poor,5,2,Electric,Automatic,1500,57132,First,25236,4,1,15.672824895823627,Worn Out,New,New,1,877,-258
Van,69841,Good,1,1,Petrol,Automatic,1000,93956,Second,21431,5,3,15.544550358317288,Good,Good,New,0,1009,-313
Truck,73175,Poor,0,5,Diesel,Manual,800,46661,Third,24066,1,2,15.461930868365435,Good,New,New,0,940,17
Car,41808,Good,2,6,Petrol,Manual,1500,76041,First,28440,5,3,13.694824162379316,New,Good,New,0,807,-505
Motorcycle,33195,Average,2,1,Petrol,Automatic,2500,28902,Second,12717,7,2,16.717295084038675,Good,New,New,0,1014,-372
Motorcycle,40854,Good,5,2,Petrol,Automatic,2000,83025,Third,24490,3,0,16.261847221147526,Worn Out,New,Weak,1,956,-554
SUV,32375,Average,1,10,Petrol,Manual,2000,102943,Second,21759,10,3,10.13524027930696,Good,New,Good,1,762,-271
Bus,72783,Poor,2,1,Diesel,Automatic,800,134692,Third,13357,4,2,16.629195756508665,Good,Good,New,1,768,-527
SUV,35335,Poor,1,4,Petrol,Automatic,1500,2869,First,13262,7,0,15.439164593398193,Worn Out,Worn Out,New,1,964,-594
Truck,52857,Poor,3,7,Petrol,Manual,1000,132226,Third,7725,4,1,12.283991015085876,New,Worn Out,Good,1,782,-631
Van,71886,Poor,1,6,Petrol,Automatic,800,49905,Second,11754,4,0,12.56679069974708,Worn Out,Good,Good,0,908,-241
Motorcycle,53253,Poor,3,2,Electric,Automatic,2500,48552,Third,25188,7,3,17.22231626220547,New,New,Weak,1,858,-218
Van,36862,Good,0,9,Electric,Manual,2500,20901,Second,8571,5,2,17.483889965980566,Good,New,Weak,1,905,-98
SUV,30909,Good,4,1,Petrol,Manual,2500,24286,Second,16425,6,1,12.570744850875574,New,Worn Out,Good,1,832,-301
Van,39093,Good,1,5,Diesel,Automatic,2000,34620,Second,6378,3,2,13.489212240100615,New,Good,Weak,1,837,-288
Truck,56932,Average,5,1,Petrol,Manual,1000,125944,First,23336,8,2,18.69449143621152,Worn Out,Good,Weak,1,879,-215
SUV,77596,Good,2,9,Electric,Automatic,1000,133181,First,15151,3,0,16.329640256463406,Worn Out,Good,Good,0,721,-573
Bus,37887,Good,5,5,Electric,Automatic,2000,98257,First,10006,5,1,16.896291059601563,Worn Out,New,Weak,1,954,-638
Truck,76211,Poor,5,1,Electric,Automatic,1500,55375,Third,7439,1,2,15.914556197495475,Worn Out,New,Good,1,718,-496
Car,55474,Average,2,9,Electric,Automatic,2500,49416,Second,27410,4,2,13.57263141516621,New,Worn Out,Good,1,978,-575
Bus,79068,Average,4,5,Diesel,Automatic,1000,24968,Second,28149,1,3,17.829309635186963,Good,Worn Out,Good,1,808,-187
Truck,64257,Average,3,1,Diesel,Manual,1000,33916,Second,13194,3,0,13.346581866531086,New,Good,New,1,952,-549
Car,46483,Average,5,3,Electric,Automatic,1500,63801,Third,20775,3,1,17.085715513694495,New,Worn Out,New,1,860,-197
SUV,32472,Average,3,5,Diesel,Manual,1000,130923,First,7953,10,2,11.375783350249874,New,Good,Weak,1,814,-139
Van,68443,Poor,3,4,Petrol,Manual,2500,40805,First,26809,1,2,19.375534663856072,Worn Out,Good,New,1,994,-387
SUV,39532,Poor,0,6,Petrol,Manual,2500,9284,Third,16998,8,0,11.25672697641159,Good,Good,Weak,1,733,-232
Van,68106,Good,3,8,Petrol,Automatic,2500,28172,Third,20298,8,3,19.54459428922952,Good,New,New,1,950,-115
Bus,61100,Average,2,2,Electric,Automatic,2500,75686,Second,27944,9,3,16.458657575402178,New,New,Good,1,1015,-370
Car,47306,Poor,5,3,Electric,Manual,800,99094,Second,18567,5,3,12.898721837516735,New,Worn Out,New,1,766,-467
Truck,40132,Poor,4,4,Diesel,Manual,1000,143250,First,24882,7,1,12.972814528805417,Worn Out,Good,New,1,979,-180
Van,60103,Good,4,9,Petrol,Manual,1000,119027,Third,26153,8,0,12.845168233190249,Good,Good,New,1,825,-1
Car,59104,Poor,3,3,Electric,Automatic,1500,100514,Third,15383,7,2,12.005408998026253,Worn Out,New,Good,1,767,-549
Car,43375,Poor,5,7,Petrol,Manual,1000,99948,Third,21139,5,2,16.401100257002724,New,Worn Out,New,1,815,-315
SUV,53505,Poor,4,10,Petrol,Manual,1500,63846,Second,14506,4,2,10.674196554984563,New,New,Weak,1,789,-143
SUV,41034,Good,4,5,Diesel,Automatic,1000,34706,First,24350,5,2,18.4086046157395,Worn Out,New,Weak,1,978,-353
Motorcycle,47518,Good,1,2,Diesel,Automatic,800,27227,Second,20995,5,1,14.251384121769036,Worn Out,New,Weak,1,1029,-343
Motorcycle,66123,Poor,5,4,Petrol,Automatic,1500,49898,First,8521,2,3,14.596832172940918,New,New,Good,1,923,-171
Van,70345,Good,4,1,Petrol,Automatic,2000,67478,Second,22341,4,1,17.765836485777733,Good,Worn Out,Good,1,702,-599
Motorcycle,71815,Average,5,7,Diesel,Automatic,1500,34812,First,21105,5,2,10.204033371996008,New,Good,Weak,1,766,-457
Truck,40757,Average,1,9,Diesel,Automatic,2000,69485,First,11201,10,1,16.557027681288403,Good,Good,New,0,894,-269
Van,30058,Good,4,2,Diesel,Automatic,1000,145886,Second,13664,6,3,13.01114721365296,New,New,Weak,1,880,-471
SUV,57357,Poor,5,1,Electric,Manual,2000,21087,First,25021,6,2,11.913812912299688,Worn Out,Good,Good,1,902,-527
Bus,45987,Average,1,9,Petrol,Automatic,2500,139604,First,15281,5,2,16.529804401871292,New,New,New,0,835,-612
Motorcycle,61653,Average,4,3,Diesel,Manual,1500,72412,Third,20186,6,1,18.59026049153996,Worn Out,New,Weak,1,743,-17
Bus,63112,Poor,4,7,Petrol,Manual,2000,129019,Second,9679,6,0,19.122540939329912,Good,New,Good,1,763,-92
Motorcycle,65658,Good,0,4,Petrol,Automatic,1000,12013,First,13237,4,3,12.557417722544054,New,New,New,0,872,56
Truck,51928,Average,1,9,Petrol,Automatic,1000,71615,Second,28717,8,2,19.09517449610928,Good,Worn Out,New,1,1035,10
Motorcycle,35874,Average,2,7,Petrol,Automatic,1500,48328,First,25524,3,1,17.70907330598059,New,New,New,0,798,10
Truck,31299,Good,0,5,Petrol,Manual,1500,117755,First,23801,2,1,12.942108026371422,Good,New,Good,0,890,-375
Car,54237,Good,0,6,Electric,Manual,2500,65364,First,13600,1,3,11.372546609230568,Worn Out,Worn Out,Good,1,899,-627
SUV,43600,Good,0,1,Diesel,Automatic,2500,28608,Second,21073,5,1,16.010033410178615,Good,New,New,0,762,-456
Van,74403,Good,5,4,Electric,Automatic,2000,35657,Second,28389,3,1,13.696734463886513,Good,Good,Weak,1,704,-562
Bus,41403,Average,2,8,Petrol,Automatic,2500,96599,First,5731,8,2,18.311828710189435,Worn Out,Worn Out,Weak,1,985,-482
Van,65235,Average,5,6,Electric,Manual,2000,85340,First,25955,3,0,16.327060767690224,New,Good,Good,1,801,-143
Car,62692,Poor,3,5,Diesel,Automatic,2500,22698,Third,20566,10,2,14.737939522118708,Worn Out,Worn Out,Weak,1,987,-238
Bus,46167,Average,5,8,Petrol,Manual,2500,72352,Second,19921,5,2,19.584567635359623,Good,New,Weak,1,774,-135
Car,56647,Good,2,9,Petrol,Manual,2500,53150,Second,16129,7,2,14.1526059399215,Good,Worn Out,Good,1,923,-1
Truck,44128,Average,5,5,Electric,Automatic,2000,5064,Second,15220,5,2,11.261947939119247,Worn Out,Good,Good,1,739,-500
Bus,63073,Poor,3,2,Petrol,Manual,1000,28619,Third,20718,4,3,12.287989109789196,Worn Out,Worn Out,New,1,936,-535
SUV,36466,Good,0,9,Electric,Manual,800,63756,Second,17168,8,1,19.57461063899973,Worn Out,Good,New,0,749,25
Car,75847,Good,5,8,Petrol,Automatic,800,43836,First,6421,2,2,10.772052846525384,New,Worn Out,Weak,1,905,-171
Car,58800,Good,2,10,Petrol,Automatic,2000,40660,First,7778,7,1,19.509578097753,New,Good,Good,0,873,-230
Truck,47273,Good,3,2,Electric,Automatic,1500,38096,First,6330,2,1,18.08191120355796,New,Good,Good,0,870,-94
Car,63104,Poor,4,4,Petrol,Automatic,2000,144704,Third,15640,10,2,17.68695526439396,New,Worn Out,New,1,951,-356
SUV,48939,Average,5,9,Diesel,Manual,1500,145919,First,13821,4,2,10.336591418645208,New,Good,New,1,880,-155
Van,55580,Average,4,5,Diesel,Automatic,2500,75937,Third,11949,3,1,13.192342092086536,Worn Out,Worn Out,Weak,1,965,-606
Bus,62318,Poor,1,9,Electric,Automatic,2000,15737,Second,13365,7,1,13.030834909823676,Worn Out,Worn Out,Good,1,838,-437
Car,37097,Average,2,7,Petrol,Automatic,2500,126043,Second,9069,8,1,13.026330147444886,New,New,New,0,865,-553
SUV,61953,Average,2,10,Diesel,Automatic,1000,140691,Second,18879,7,0,19.009879387200225,Worn Out,New,Weak,1,782,-493
Truck,74840,Poor,0,4,Diesel,Automatic,1000,127522,Second,5845,4,1,12.54491452349119,Worn Out,New,New,0,742,-564
Car,58566,Average,5,10,Electric,Manual,1000,145672,Third,29804,8,3,18.130058893262607,Good,Good,Weak,1,712,-142
Truck,54754,Average,2,2,Electric,Automatic,2500,93615,First,27060,1,1,13.815168830256315,Worn Out,New,Good,0,949,-487
Car,33557,Good,3,2,Diesel,Manual,2000,130937,First,11624,3,2,14.415755848473452,Good,Worn Out,New,1,975,-454
Van,55638,Good,3,8,Diesel,Manual,1500,82470,Second,19545,6,0,14.293455510249796,Good,Good,Good,0,936,-402
Van,46476,Poor,4,2,Electric,Automatic,2500,122631,First,27846,4,0,14.227277054000655,New,Worn Out,New,1,849,-611
Bus,60184,Good,4,6,Petrol,Automatic,1500,50669,Third,8941,2,3,15.24963129508832,Good,Worn Out,New,1,959,-186
Truck,49794,Good,3,5,Petrol,Automatic,800,127633,First,20585,6,1,12.308409487485314,New,Worn Out,Good,1,1012,-444
SUV,47927,Good,5,8,Petrol,Manual,1500,93046,First,6450,1,3,17.19542827674292,Good,Good,Good,1,850,-423
SUV,70690,Poor,5,7,Petrol,Manual,2000,137412,Third,6855,7,3,18.377161003879262,Good,New,Weak,1,858,-180
Truck,61077,Poor,1,5,Electric,Automatic,2000,100266,Third,10651,10,0,16.684693351813323,Worn Out,Good,Good,0,939,-438
SUV,31194,Good,2,3,Diesel,Manual,2500,35029,Second,24214,8,2,17.48872233743537,New,New,Weak,1,994,-320
Bus,38856,Poor,0,6,Diesel,Manual,1500,80783,Third,19471,1,2,19.902245882491883,New,Good,Good,0,1001,-15
Truck,55188,Good,3,5,Diesel,Automatic,1500,67921,Second,15094,3,2,11.693478199453414,New,Worn Out,Weak,1,1017,-533
Van,64796,Poor,3,7,Electric,Manual,1500,74923,Third,25690,2,2,10.64018039240066,New,New,New,1,806,-110
SUV,77764,Poor,5,7,Petrol,Manual,1500,107211,Second,5237,7,3,13.937248173431884,Good,New,New,1,805,23
Truck,48943,Good,3,3,Electric,Manual,1500,8577,Third,13817,6,1,11.254448614590784,New,New,New,0,1003,-73
Motorcycle,50439,Good,2,8,Petrol,Automatic,1000,132546,First,5331,2,0,13.187994557932855,Good,New,New,0,903,-199
Truck,33605,Good,1,6,Electric,Automatic,1500,75583,First,14233,3,0,11.803409199446332,New,New,New,0,941,-639
Bus,45110,Good,0,10,Petrol,Automatic,800,20178,Third,28304,10,3,11.530576382546815,New,Good,New,1,819,-528
Truck,53766,Poor,3,10,Electric,Manual,1000,84642,Second,12782,7,1,17.611970141414098,New,Worn Out,New,1,751,-27
Truck,30855,Average,0,4,Diesel,Automatic,1500,10577,First,10072,9,0,17.919930802393132,Worn Out,Good,Good,0,863,-271
Truck,46633,Good,3,5,Diesel,Manual,2500,90871,First,20169,8,2,16.732202431203888,Worn Out,Worn Out,Weak,1,918,-461
Car,41110,Poor,4,6,Diesel,Automatic,2000,137249,Third,5957,7,2,15.19706290025854,New,New,Good,1,921,-375
Truck,42346,Average,3,1,Electric,Manual,1000,52028,Second,20771,4,1,19.87243290576859,Good,Good,Weak,1,742,-401
SUV,57389,Good,3,9,Petrol,Manual,800,78484,Third,7758,4,3,11.81833642222448,New,Worn Out,Good,1,962,-357
Bus,41929,Good,4,7,Electric,Manual,800,140018,First,29908,6,1,13.562147892552211,Good,New,Weak,1,1004,-109
Bus,79603,Good,0,1,Petrol,Manual,800,124709,Second,6999,7,2,19.38649924632376,Good,Good,Weak,1,847,-328
Car,53667,Average,2,10,Petrol,Automatic,2000,11255,Third,13088,7,2,16.822417617061713,Good,Worn Out,Good,1,972,-7
Van,75186,Poor,2,1,Diesel,Automatic,800,123998,First,7369,10,2,19.10736504461816,Good,Good,Good,1,935,-12
Van,54079,Poor,2,10,Petrol,Manual,800,39917,First,17269,7,3,14.104926260247524,Worn Out,New,Good,1,955,-285
Motorcycle,41781,Poor,2,8,Petrol,Manual,1500,77615,Third,25874,9,2,13.635670135199538,Good,Good,Weak,1,866,37
Motorcycle,36802,Poor,4,7,Electric,Manual,2500,76874,Third,23472,3,0,18.617514800557352,New,Good,Weak,1,820,-308
Van,66082,Average,1,3,Electric,Automatic,1000,138829,Third,7917,9,1,15.436968261034178,Good,Good,New,0,703,-577
SUV,34747,Good,1,10,Diesel,Manual,2000,53928,Second,15709,2,2,19.33547457137614,Good,New,Good,0,815,-365
Motorcycle,60420,Poor,3,4,Electric,Automatic,2500,142340,Second,6349,8,3,16.938206637317712,Good,Worn Out,Weak,1,846,-423
Van,68521,Average,0,8,Petrol,Manual,2500,106310,Second,6749,4,0,10.793255615593086,Good,Good,Weak,1,705,42
Motorcycle,64688,Average,3,10,Diesel,Automatic,2000,41174,Third,5906,9,3,14.371812001324916,Worn Out,New,New,1,1000,-446
